bt_x_1,bt_x_2,bt_x_3,bt_x_4,bt_range,bt_angle,bt_env_categories_1,bt_env_categories_2,bt_env_categories_3,bt_env_categories_4,bt_env_categories_5,bt_env_categories_6,bt_env_categories_7,bt_env_categories_8,bt_env_categories_9,bt_pos_loc_categories_1,bt_pos_loc_categories_2,bt_pos_loc_categories_3,bt_pos_loc_categories_4,bt_pos_loc_categories_5,bt_pos_loc_categories_6,bt_pos_loc_categories_7,bt_pos_loc_categories_8
-76.4721392524096,-68.4720862443215,8.00005300808813,611695570.124187,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.2153148041152,-69.215338573783,7.99997623033216,611689699.777328,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.0609863324427,-69.0610357445519,7.99995058789078,611687739.382725,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.4944098604662,-68.4944336301341,7.99997623033216,611689700.296374,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.9508803632962,-68.950827355208,8.00005300808813,611695571.197525,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.0646636933045,-69.0646211146765,8.00004257862792,611694773.979891,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.4460712649357,-69.4460751077149,7.99999615722078,611691224.74941,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.3881740163685,-69.3882205780868,7.99995343828173,611687958.581151,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.8260691659868,-70.8261071783784,7.99996198760843,611688612.461082,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.1411236401749,-70.1411018848275,8.00002175534734,611693182.684418,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.7423677469252,-67.7423286458291,8.00003910109618,611694509.367586,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.302889958391,-68.3028682030437,8.00002175534733,611693183.399174,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.6183292626248,-70.6183672750163,7.99996198760843,611688613.721373,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.2847173049731,-70.2847638666913,7.99995343828172,611687960.263036,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.542486788867,-69.5424906316463,7.99999615722078,611691226.859314,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.8815232012066,-69.8814806225787,8.00004257862791,611694776.720314,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.7390734140336,-67.7390204059455,8.00005300808813,611695574.49476,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.160773538255,-68.1607973079228,7.99997623033216,611689704.215855,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-79.5387515478164,-71.5388009599256,7.99995058789078,611687744.090842,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-79.1926683795187,-71.1926921491865,7.99997623033216,611689705.206602,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-79.3156128759422,-71.3155598678541,8.00005300808813,611695575.954542,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-80.7156731905362,-72.7156306119083,8.00004257862792,611694778.820112,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.9813426241637,-70.981346466943,7.99999615722078,611691229.614613,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-82.144702348801,-74.1447489105193,7.99995343828173,611687963.480796,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.2405005284435,-70.240538540835,7.99996198760843,611688617.628583,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.7701196336047,-68.7700978782574,8.00002175534734,611693188.035272,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.4493559856669,-66.4493168845707,8.00003910109618,611694514.567805,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.0492889746315,-62.0492672192841,8.00002175534733,611693188.553423,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.7382126397786,-62.7382506521702,7.99996198760843,611688618.82352,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.6115501675765,-63.6115967292948,7.99995343828172,611687965.467825,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.5134734267496,-64.5134772695288,7.99999615722078,611691232.07698,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.815177611821,-64.8151350331931,8.00004257862791,611694781.770998,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.5793464469911,-64.5792934389029,8.00005300808813,611695579.487661,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.2046226538096,-65.2046464234775,7.99997623033216,611689709.191851,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.895040559939,-64.8950899720483,7.99995058789078,611687748.821791,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.9023745759184,-63.9023983455862,7.99997623033216,611689709.736086,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.0233079728277,-64.0232549647396,8.00005300808813,611695580.589928,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.373231801177,-64.3731892225491,8.00004257862792,611694783.272033,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.1661640896273,-64.1661679324065,7.99999615722078,611691234.001721,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.2146678034772,-64.2147143651954,7.99995343828173,611687968.006074,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.9811849806012,-63.9812229929928,7.99996198760843,611688621.869477,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.5136962611223,-61.513674505775,8.00002175534734,611693192.11405,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-67.8559465434627,-59.8559074423666,8.00003910109618,611694518.735131,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-68.7029404687017,-60.7029187133544,8.00002175534733,611693192.669604,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.8983100983311,-62.8983481107227,7.99996198760843,611688623.018659,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.0859690619651,-64.0860156236834,7.99995343828172,611687969.618579,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.2668144969334,-66.2668183397127,7.99999615722078,611691236.458131,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.3361090051121,-70.3360664264842,8.00004257862791,611694786.301647,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.0021992845895,-68.0021462765013,8.00005300808813,611695584.039905,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.7349158877809,-67.7349396574487,7.99997623033216,611689713.6994,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.9136204433324,-69.9136698554416,7.99995058789078,611687753.189545,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.3222433806311,-66.3222671502989,7.99997623033216,611689714.051451,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.5180465580631,-70.517993549975,8.00005300808813,611695584.827077,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.082589077649,-65.082546499021,8.00004257862792,611694787.669338,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.6112466694077,-68.6112505121869,7.99999615722078,611691238.463448,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.5044839804648,-70.5045305421831,7.99995343828173,611687972.446931,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.4266793746025,-64.4267173869941,7.99996198760843,611688626.362488,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.5256220079046,-61.5256002525572,8.00002175534734,611693196.585935,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-68.3692813347846,-60.3692422336884,8.00003910109618,611694523.243852,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.5765837430484,-61.5765619877011,8.00002175534733,611693197.112943,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.1207073661966,-62.1207453785881,7.99996198760843,611688627.480711,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.3638423028454,-62.3638888645636,7.99995343828172,611687974.002865,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-68.3296803246058,-60.329684167385,7.99999615722078,611691240.634593,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.0782365263498,-61.0781939477218,8.00004257862791,611694790.381142,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.0632310519506,-62.0631780438625,8.00005300808813,611695588.198718,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.1097686233041,-62.109792392972,7.99997623033216,611689717.944305,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.6550411943684,-67.6550906064776,7.99995058789078,611687757.562284,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.3414867596748,-66.3415105293426,7.99997623033216,611689718.458582,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.0562922816207,-67.0562392735326,8.00005300808813,611695589.193011,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.2979275206213,-70.2978849419934,8.00004257862792,611694791.99348,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.2889817321509,-63.2889855749301,7.99999615722078,611691242.917351,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.7570130244614,-64.7570595861797,7.99995343828173,611687976.8703,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.6386297678875,-67.6386677802791,7.99996198760843,611688630.760754,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.8989422520774,-67.8989204967301,8.00002175534734,611693200.95488,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.3044648226738,-70.3044257215776,8.00003910109618,611694527.553748,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.490554127823,-67.4905323724757,8.00002175534733,611693201.525238,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.8168210616648,-68.8168590740564,7.99996198760843,611688631.827461,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-80.2738057146505,-72.2738522763687,7.99995343828172,611687978.42042,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.6910020793359,-65.6910059221152,7.99999615722078,611691245.120724,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.7302296936226,-67.7301871149947,8.00004257862791,611694795.158891,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.6043052910095,-68.6042522829214,8.00005300808813,611695592.893678,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.5129169953618,-70.5129407650296,7.99997623033216,611689722.545547,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-81.0026978637475,-73.0027472758567,7.99995058789078,611687762.161483,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-84.3990368682968,-76.3990606379646,7.99997623033216,611689723.123151,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.9395374925753,-65.9394844844871,8.00005300808813,611695594.058042,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.0068457012759,-66.006803122648,8.00004257862792,611694796.926164,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.5716355712743,-70.5716394140535,7.99999615722078,611691247.803498,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.2630091703588,-67.2630557320771,7.99995343828173,611687981.68231,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-79.2688683171918,-71.2689063295834,7.99996198760843,611688635.622018,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.2379702905201,-69.2379485351728,8.00002175534734,611693205.737661,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.3108956297908,-66.3108565286946,8.00003910109618,611694532.375173,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.4283589624749,-67.4283372071276,8.00002175534733,611693206.430901,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.5294560933586,-63.5294941057502,7.99996198760843,611688636.76829,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.662603685581,-64.6626502472993,7.99995343828172,611687983.320291,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.32701475892,-66.3270186016992,7.99999615722078,611691250.031493,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.4587728704342,-66.4587302918063,8.00004257862791,611694799.739647,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.0069257370517,-65.0068727289636,8.00005300808813,611695597.598783,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.3963335236466,-69.3963572933145,7.99997623033216,611689727.365925,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.1852221786703,-67.1852715907795,7.99995058789078,611687766.991471,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.8674931864865,-68.8675169561544,7.99997623033216,611689727.935143,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.3108526863135,-66.3107996782253,8.00005300808813,611695598.640504,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-68.1163762336148,-60.1163336549869,8.00004257862792,611694801.541702,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.3316630057095,-67.3316668484887,7.99999615722078,611691252.408222,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.0159826423055,-70.0160292040237,7.99995343828173,611687986.308632,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.5748491632387,-66.5748871756302,7.99996198760843,611688640.238052,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.7089902442821,-69.7089684889348,8.00002175534734,611693210.395374,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.8522515509867,-67.8522124498905,8.00003910109618,611694536.942063,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.2972880736015,-67.2972663182542,8.00002175534733,611693210.969508,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.7589147307506,-67.7589527431421,7.99996198760843,611688641.246581,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.454165290758,-67.4542118524763,7.99995343828172,611687987.833507,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.8416554251768,-66.841659267956,7.99999615722078,611691254.550269,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.5515554327754,-67.5515128541475,8.00004257862791,611694804.28864,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.674833206093,-67.6747801980049,8.00005300808813,611695602.019242,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.6617140370645,-67.6510609341606,8.01065310290392,612506100.743078,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.1898219648728,-67.2043679926133,7.98545397225955,610579339.174827,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.9007001592694,-67.8661522665977,8.03454789267173,614333131.604957,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.7671269581862,-65.8181869119642,7.94894004622195,607787432.294923,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.7965590893976,-68.7076877685693,8.08887132082827,618486779.889329,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.6674807036743,-66.7990424972661,7.86843820640826,601632145.994088,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-76.7908414920012,-68.5783936885012,8.21244780350006,627935616.761395,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.1560557690472,-62.4991987002266,7.65685706882062,585454347.14278,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-79.9949998142977,-71.3109736262877,8.68402618800996,663993181.412169,16,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-42.1527831633236,-37.5132337650354,4.6395493982882,354746664.17896,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-81.0358581612044,-72.3514796441106,8.68437851709376,664020154.928408,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.3923325650176,-66.7356192783085,7.65671328670906,585443383.715172,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-78.0059291722626,-69.7933658288844,8.2125633433782,627944483.922544,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.0485198776321,-67.1801494282256,7.86837044940641,601626997.088284,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.4299469814333,-69.3410149352537,8.08893204617963,618491456.273246,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.918450400717,-67.9695797729091,7.9488706278079,607782157.582749,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.7231164772642,-66.6885856841193,8.03453079314496,614331857.970907,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.4792509603499,-61.4938056883219,7.98544527202797,610578708.105736,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.2264961961531,-66.2157773230119,8.01071887314118,612511164.364886,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.9401731967165,-62.9400974599788,8.00007573673767,611697374.931295,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.7947222337542,-61.7947624458425,7.99995978791171,611688509.500703,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.6262983936365,-67.6263503993263,7.99994799431017,611687607.890636,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-68.2582966004165,-60.2582560943383,8.00004050607824,611694681.687383,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-66.5273780709295,-58.5273231092607,8.00005496166883,611695787.123629,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-62.9636901969885,-54.9637377997972,7.99995239719128,611687945.042957,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-62.5386268824525,-54.5386728004164,7.99995408203615,611688074.058797,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-66.0043543754145,-58.0042943806605,8.00005999475399,611696172.608151,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-65.8323320221015,-57.832296119785,8.00003590231646,611694330.654616,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-65.5357410742314,-57.5357943302656,7.99994674396579,611687513.672716,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.2802142468929,-61.280252339993,7.99996190689985,611688673.224763,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.0728075602392,-63.0727326262606,8.00007493397855,611697315.593847,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.7348595451001,-61.7348409823674,8.00001856273267,611693005.57376,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.92844872353,-63.9285058940963,7.99994282943371,611687215.066696,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.6614762358155,-61.6615047685735,7.99997146724206,611689404.939209,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.4860832650918,-61.4860106972572,8.00007256783463,611697135.452904,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-68.9544746591825,-60.9544717125806,8.00000294660197,611691812.312165,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.1699510547791,-61.1700104003544,7.99994065442475,611687049.516062,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-66.2605282755493,-58.2605455145144,7.99998276103496,611690269.208666,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.9654065961073,-62.9653350423879,8.00007155371945,611697058.931131,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.6584594111808,-65.6584703539398,7.99998905724099,611690751.435848,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.0970601969275,-61.0971199775276,7.99994021939991,611687017.36113,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.0347721093574,-61.034776323475,7.99999578588236,611691266.353083,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-67.0204267049831,-59.0203548132217,8.00007189176141,611697085.777951,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-66.9388351117764,-58.9388582141781,7.9999768975983,611689822.520084,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-67.5129397837752,-59.5129982593238,7.99994152445137,611687118.02902,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-67.8272645942117,-59.8272540551919,8.00001053901978,611692395.163702,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.0443043607338,-61.0442307788161,8.0000735819177,611697215.637563,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.2092643385627,-62.2092978683084,7.99996647025425,611689025.82694,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.4169446158536,-61.4170000465511,7.99994456930258,611687351.365818,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.8166004349711,-62.8165734176565,8.00002701731459,611693655.619095,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.7055016217668,-63.7054312394094,8.00007038235746,611696971.482808,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.7073048727627,-64.7073470953419,7.99995777742086,611688361.733499,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.2626615591425,-64.2627122058344,7.99994935330812,611687717.786481,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.2508402374352,-63.250795020169,8.00004521726621,611695047.810875,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.0093452709425,-64.0092952351248,8.00005003581774,611695416.385371,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.422347527335,-65.4223967063934,7.99995082094164,611687830.411613,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.6118310331842,-65.6118751577302,7.99995587545394,611688217.067786,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.8307711425825,-66.8307060075762,8.00006513500631,611696571.399187,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.8035899400146,-66.8035585339726,8.00003140604199,611693992.643281,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.0668282987514,-64.0668826964598,7.99994560229155,611687432.114771,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.5224852761003,-63.5225211417431,7.99996413435722,611688849.319586,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-73.1244976617625,-65.1244234460591,8.00007421570332,611697266.47558,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.2990405937209,-62.2990260967304,8.00001449699043,611692700.492583,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.6582904312901,-63.6583483087132,7.99994212257686,611687166.948139,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-67.9669495113508,-59.9669753830843,7.99997412826658,611689614.323536,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.4619776622395,-66.4619054746943,8.00007218754521,611697112.261153,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-79.4045216184028,-71.4045223061472,7.9999993122556,611691540.280028,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.2118846505037,-62.2119442679685,7.99994038253512,611687034.601573,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.8087345532401,-63.808748698178,7.99998585506214,611690511.622828,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.4976757906306,-66.4976042791666,8.00007151146397,611697061.213361,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.000132072838,-66.0001462177759,7.99998585506214,611690512.02309,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.6366026672182,-64.6366622846831,7.99994038253512,611687035.436294,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-71.1810237258312,-63.1810244135756,7.9999993122556,611691541.470183,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-69.2273474925857,-61.2272753050405,8.0000721875452,611697113.800161,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.8898100018944,-64.8898358736278,7.99997412826658,611689616.168182,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-68.582139404525,-60.5821972819482,7.99994212257686,611687169.137262,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-75.0287044855636,-67.0286899885732,8.00001449699043,611692703.167846,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-77.9679189440592,-69.9678447283559,8.00007421570333,611697269.530262,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-74.0556352271559,-66.0556710927986,7.99996413435722,611688852.835428,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-72.9932282169651,-64.9932826146735,7.99994560229155,611687435.995314,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
-70.8014684025845,-62.8014369965425,8.00003140604199,611693996.902508,14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
